lang,page_id,title,latest_rev_id,bytes,stratum
ru,2205055,TX-0,149880885,12090,medium
ru,9793295,Syarinidae,150041438,11794,medium
ru,7623026,Tabaninae,152126681,11006,medium
ru,8976341,TaiwanPlus,151004057,12891,medium
ru,2190105,TSOL,151393130,23607,medium
ru,2177081,Symphony of Destruction,146342141,11467,medium
ru,8657610,T49 (САУ),151806899,10900,medium
ru,2248491,Symptom of the Universe,146336456,13892,medium
ru,142187,Symbian OS,152577247,37972,medium
ru,4232266,TODD,152088712,57413,medium
ru,4488417,TMNT (игра),152406036,51174,medium
ru,3034977,TAM Aviação Executiva,146409254,11020,medium
ru,4228465,TNFRSF21,151179504,11191,medium
ru,6614149,T1 (League of Legends),152420202,22002,medium
ru,4620668,T.: The Terrestrial,149957049,10828,medium
ru,1379635,Systems in Blue,153036031,15347,medium
ru,5032962,TFRC,151172568,10234,medium
ru,10089623,TSG Entertainment,149691250,17446,medium
ru,796198,TAM (танк),146238657,16705,medium
ru,5510162,T.G.I. Fridays,146608849,15795,medium
ru,4218156,TNFRSF18,146531342,10421,medium
ru,9737750,Take My Muffin,152959919,15888,medium
ru,8935689,Take My Breath,152203103,21538,medium
ru,10272862,Tachina,150054984,27592,medium
ru,11010989,Syllis,150061000,13185,medium
ru,7869921,Synology,152178125,12149,medium
ru,5623426,Take Up Thy Stethoscope and Walk,151410251,12103,medium
ru,4278779,TNFRSF10A,151179294,13147,medium
ru,2150305,TEMPEST,149333780,25704,medium
ru,3497267,TVzavr.ru,146443899,10295,medium
ru,801225,TRS-80,152178155,12153,medium
ru,8964494,Sémaphore (альбом Requin Chagrin),150039561,15811,medium
ru,157767,System of a Down (альбом),148820768,16572,medium
ru,2163011,TERA (игра),146343725,28409,medium
ru,5228386,T-лимфоцитопоэз,119116737,11572,medium
ru,9442544,TKOL RMX 1234567,149452077,23296,medium
ru,9093234,TLS 1.3,147024915,21514,medium
ru,11465597,"TV6 (телеканал, Франция)",153001767,28652,medium
ru,124373,TIFF,151892103,14803,medium
ru,9055181,Tainarys,150042701,11112,medium
ru,628170,System Shock 2,152485582,64993,medium
ru,7114816,Tabletop Simulator,152492937,12296,medium
ru,11154045,Syllophopsis,152120817,12670,medium
ru,3044092,TOPIO,146420094,10399,medium
ru,9795639,T-Street Productions,149687322,15516,medium
ru,5050825,TVP Sport,149969066,10662,medium
ru,5011159,TNFRSF1B,151179494,10224,medium
ru,350496,T.38,128023585,18050,medium
ru,4534958,TGT Oil and Gas Services,149137982,24705,medium
ru,7745072,T-Mobile US,146786231,10155,medium
ru,2888334,TVC 15,144374914,12686,medium
ru,7010272,TECO Electric & Machinery,149150175,11668,medium
ru,4147646,TBC Bank,150710588,18415,medium
ru,1507158,Take Off Your Pants and Jacket,149423044,14026,medium
ru,7044464,TM (триод),152014386,28885,medium
ru,6871160,TAV Airports,140198547,12781,medium
ru,7237235,Tada Never Falls in Love,150004894,24215,medium
ru,2783863,Take-Two Interactive,151325633,16062,medium
ru,8328697,TMPRSS2,148003264,11397,medium
ru,5178246,TRS-4D,146585618,10010,medium
ru,2794672,Taiko no Tatsujin,149899604,21046,medium
ru,6706646,Syrius,146682559,13827,medium
ru,9164737,Süddeutscher Rundfunk,150244090,12631,medium
ru,11366659,Syndrome (альбом Вонхо),152465456,33316,medium
ru,8605767,TBS (телеканал),153031510,13960,medium
ru,11264410,Tactical Breach Wizards,151748683,40172,medium
ru,8619440,"TLC: Tables, Ladders & Chairs (2020)",151652328,51045,medium
ru,1778336,THX 1138,150376328,12914,medium
ru,6650152,Symbols,146676873,13223,medium
ru,340893,From the Bottom of My Broken Heart,149594087,53095,long
ru,1992921,Good Girl Gone Bad,149872206,85464,long
ru,8430693,Folklore (альбом Тейлор Свифт),152236297,251055,long
ru,1826535,HRT (команда Формулы-1),149867867,127750,long
ru,144097,Goldman Sachs,152000910,70287,long
ru,720743,GP2 в сезоне 2007,148892840,70802,long
ru,7823192,Gentleman (альбом),150750601,74617,long
ru,7679219,Google Cloud Platform,147311622,60902,long
ru,4294491,Experty.by,152209855,81355,long
ru,1941556,Hoobastank,152936856,60941,long
ru,5187969,Hips Don’t Lie,153049160,50521,long
ru,9807267,Fallout (телесериал),153034674,61118,long
ru,3988572,Fate/Zero,152405413,142490,long
ru,272269,Guns N’ Roses,152893528,314574,long
ru,401155,Galaga,151730444,68937,long
ru,4203513,Flowers in the Dirt,146491223,67402,long
ru,5453648,GP2 в сезоне 2015,129383177,52884,long
ru,9848888,Exit (песня U2),149452293,53904,long
ru,57176,Fallout (игра),152149385,138520,long
ru,741203,Guilty Gear XX,152905993,68343,long
ru,158367,Hall of Sermon,146191954,59764,long
ru,741419,Hawker Hurricane,146237891,87795,long
ru,8500702,Hogwarts Legacy,152629568,105643,long
ru,3527706,Guild Wars 2,151730903,73229,long
ru,7135095,Face,152538909,111370,long
ru,2663319,HMS Glasgow (1936),147546660,58229,long
ru,670179,Harley-Davidson,151751353,51328,long
ru,2427064,Google Play,152800723,119244,long
ru,8113553,Hammersmith Apollo,151569716,58634,long
ru,1232160,Honda Jazz,152067494,143721,long
ru,2119945,HMS Neptune (1909),148160351,73422,long
ru,376196,Half-Life 2: Episode Two,152149719,53827,long
ru,1232840,FIFA (серия игр),152225478,65164,long
ru,973908,Grumman F4F Wildcat,152748717,149548,long
ru,187646,Gibson Les Paul,151357515,58784,long
ru,4514411,Glock 21,148317766,123608,long
ru,7727993,Gris (игра),152421646,81080,long
ru,2564975,Funhouse Tour,146372377,56298,long
ru,2244071,Femen,149366853,79581,long
ru,8220137,Final Fantasy XIV: Heavensward,150032963,54566,long
ru,1410472,France Télévisions,148527100,57689,long
ru,1859369,Fallout: New Vegas,152735401,96144,long
ru,4981177,HMS Temeraire (1798),149968755,71716,long
ru,1882122,Goo,147996551,51539,long
ru,3061001,Global 200,152920961,60180,long
ru,7573978,Ford против Ferrari,151576087,54055,long
ru,2914567,HMS Captain (1869),148743400,71327,long
ru,2015270,Highschool of the Dead,152135963,58198,long
ru,11079343,Fire Emblem Awakening,151730155,111427,long
ru,9014887,Grand Theft Auto: The Trilogy — The Definitive Edition,151744268,125089,long
ru,957237,Fiat 124,152641701,58665,long
ru,2010878,Hattrick,151731077,78750,long
ru,102259,General Dynamics F-16 Fighting Falcon,152978984,275411,long
ru,8115221,Funny or Die,147347600,67298,long
ru,548011,Fratria,151830944,74338,long
ru,10259132,Guts,152413039,111962,long
ru,9889672,Grand Theft Auto VI,152285796,61910,long
ru,2245997,Ginga: Nagareboshi Gin,148303780,84917,long
ru,194739,Final Fantasy VII,151730104,177590,long
ru,4111098,Gangnam Style,153049354,100826,long
ru,8804959,Happier Than Ever,152256091,81949,long
ru,3274580,Femme Fatale Tour,152704845,72434,long
ru,10232770,Fishmans,149461378,55554,long
ru,1607767,FGM-148 Javelin,150689687,123578,long
ru,1563198,Giants: Citizen Kabuto,152778997,78148,long
ru,6211917,GP2 в сезоне 2016,146655918,62373,long
ru,322097,H-IIA,149825318,60607,long
ru,53168,Final Fantasy,152000433,160576,long
ru,459249,Great Western Railway,152643478,128975,long
ru,3233135,Fallout,152562865,80226,long
ru,3036525,Femme Fatale (альбом),152240276,54836,long
ru,7839812,Fake Love,152339103,52969,long
ru,1807567,F-19 Stealth Fighter,152862599,161900,long
ru,2970170,Girlschool,152490817,65421,long
ru,258803,Grand Theft Auto: San Andreas,152429422,142506,long
ru,893402,Gunvor,153038528,59724,long
ru,8827733,Good 4 U,149564245,69449,long
ru,519512,Food and Drug Administration,152802348,120858,long
ru,618973,Heroes Chronicles,152562208,92242,long
ru,332181,Honda Accord,149824889,53994,long
ru,4852411,Happy (песня Фаррелла Уильямса),152446433,66650,long
ru,6083490,Final Fantasy VII Remake,152419643,283019,long
ru,359886,Final Fantasy XII,151730122,176552,long
ru,1869664,Ford Pinto,151349511,50586,long
ru,70299,Halo: Combat Evolved,151866800,54572,long
ru,10169427,Honkai: Star Rail,152754203,59527,long
ru,8415835,Far Cry 6,152826617,71737,long
ru,2980951,FUN Labs,150329065,56904,long
ru,312716,Heroes of Might and Magic III: Armageddon’s Blade,152664930,78421,long
ru,106133,Garbage,152936851,70373,long
ru,3762723,Falling in Reverse,151369468,96918,long
ru,176152,ExxonMobil,152545527,69250,long
ru,7324561,Fate/kaleid liner Prisma Illya,152421222,114693,long
ru,145384,Heroes of Might and Magic V,152429431,107773,long
ru,124060,Green Day,153038165,222862,long
ru,706802,HDCP,146238291,54494,long
ru,367053,Gokusen,149827488,58471,long
ru,4680740,Geist: The Sin-Eaters,142486645,54840,long
ru,807342,Hackintosh,149838751,51047,long
ru,3007598,F.A.M.E. (альбом),149430334,94948,long
